Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
21-11-2021,Comoros,Main territory,,4450,4300,0,150
21-11-2021,Singapore,Main territory,,252188,251526,0,662
21-11-2021,Myanmar,Main territory,,517922,498897,0,19025
21-11-2021,Afghanistan,Main territory,,156896,149593,0,7303
21-11-2021,Brunei,Main territory,,14591,14495,0,96
21-11-2021,Barbados,Main territory,,23795,23585,0,210
21-11-2021,US,Wyoming,Weston,1187,1174,0,13
21-11-2021,US,Wyoming,Washakie,1823,1788,0,35
21-11-2021,US,Wyoming,Unassigned,0,0,0,0
21-11-2021,US,Wyoming,Uinta,4005,3975,0,30
21-11-2021,US,Wyoming,Teton,5350,5336,0,14
21-11-2021,US,Wyoming,Sweetwater,8007,7910,0,97
21-11-2021,US,Wyoming,Sublette,1466,1444,0,22
21-11-2021,US,Wyoming,Sheridan,5712,5657,0,55
21-11-2021,US,Wyoming,Platte,1496,1470,0,26
21-11-2021,US,Wyoming,Park,5380,5282,0,98
21-11-2021,US,Wyoming,Niobrara,472,465,0,7
21-11-2021,US,Wyoming,Natrona,16021,15819,0,202
21-11-2021,US,Wyoming,Lincoln,2933,2909,0,24
21-11-2021,US,Wyoming,Laramie,17084,16879,0,205
21-11-2021,US,Wyoming,Johnson,1319,1303,0,16
21-11-2021,US,Wyoming,Hot Springs,887,877,0,10
21-11-2021,US,Wyoming,Goshen,2614,2568,0,46
21-11-2021,US,Wyoming,Fremont,9379,9241,0,138
21-11-2021,US,Wyoming,Crook,982,962,0,20
21-11-2021,US,Wyoming,Converse,2297,2258,0,39
21-11-2021,US,Wyoming,Carbon,3025,2982,0,43
21-11-2021,US,Wyoming,Campbell,9070,8955,0,115
21-11-2021,US,Wyoming,Big Horn,2112,2056,0,56
21-11-2021,US,Wyoming,Albany,6697,6661,0,36
21-11-2021,US,Wisconsin,Wood,11922,11782,0,140
21-11-2021,US,Wisconsin,Winnebago,29856,29577,0,279
21-11-2021,US,Wisconsin,Waushara,3969,3913,0,56
21-11-2021,US,Wisconsin,Waupaca,8887,8697,0,190
21-11-2021,US,Wisconsin,Waukesha,67548,66796,0,752
21-11-2021,US,Wisconsin,Washington,24534,24302,0,232
21-11-2021,US,Wisconsin,Washburn,2604,2575,0,29
21-11-2021,US,Wisconsin,Walworth,16784,16589,0,195
21-11-2021,US,Wisconsin,Vilas,3328,3268,0,60
21-11-2021,US,Wisconsin,Vernon,3308,3242,0,66
21-11-2021,US,Wisconsin,Unassigned,0,0,0,0
21-11-2021,US,Wisconsin,Trempealeau,5369,5317,0,52
21-11-2021,US,Wisconsin,Taylor,3344,3297,0,47
21-11-2021,US,Wisconsin,St. Croix,15082,14995,0,87
21-11-2021,US,Wisconsin,Sheboygan,20009,19813,0,196
21-11-2021,US,Wisconsin,Shawano,7585,7493,0,92
21-11-2021,US,Wisconsin,Sawyer,2996,2959,0,37
21-11-2021,US,Wisconsin,Sauk,9231,9156,0,75
21-11-2021,US,Wisconsin,Rusk,2353,2318,0,35
21-11-2021,US,Wisconsin,Rock,23827,23571,0,256
21-11-2021,US,Wisconsin,Richland,2413,2384,0,29
21-11-2021,US,Wisconsin,Racine,33649,33178,0,471
21-11-2021,US,Wisconsin,Price,2094,2080,0,14
21-11-2021,US,Wisconsin,Portage,10434,10329,0,105
21-11-2021,US,Wisconsin,Polk,7890,7801,0,89
21-11-2021,US,Wisconsin,Pierce,7115,7063,0,52
21-11-2021,US,Wisconsin,Pepin,1254,1244,0,10
21-11-2021,US,Wisconsin,Ozaukee,13216,13093,0,123
21-11-2021,US,Wisconsin,Outagamie,33375,33096,0,279
21-11-2021,US,Wisconsin,Oneida,5609,5514,0,95
21-11-2021,US,Wisconsin,Oconto,7690,7613,0,77
21-11-2021,US,Wisconsin,Monroe,7196,7140,0,56
21-11-2021,US,Wisconsin,Milwaukee,157736,156058,0,1678
21-11-2021,US,Wisconsin,Menominee,990,979,0,11
21-11-2021,US,Wisconsin,Marquette,2552,2515,0,37
21-11-2021,US,Wisconsin,Marinette,7771,7690,0,81
21-11-2021,US,Wisconsin,Marathon,23725,23416,0,309
21-11-2021,US,Wisconsin,Manitowoc,13138,13024,0,114
21-11-2021,US,Wisconsin,Lincoln,4765,4652,0,113
21-11-2021,US,Wisconsin,Langlade,3456,3397,0,59
21-11-2021,US,Wisconsin,Lafayette,2319,2307,0,12
21-11-2021,US,Wisconsin,La Crosse,18877,18754,0,123
21-11-2021,US,Wisconsin,Kewaunee,3881,3833,0,48
21-11-2021,US,Wisconsin,Kenosha,25472,25073,0,399
21-11-2021,US,Wisconsin,Juneau,4669,4630,0,39
21-11-2021,US,Wisconsin,Jefferson,12885,12721,0,164
21-11-2021,US,Wisconsin,Jackson,3665,3631,0,34
21-11-2021,US,Wisconsin,Iron,934,892,0,42
21-11-2021,US,Wisconsin,Iowa,2956,2939,0,17
21-11-2021,US,Wisconsin,Green Lake,3288,3252,0,36
21-11-2021,US,Wisconsin,Green,5167,5132,0,35
21-11-2021,US,Wisconsin,Grant,8141,8022,0,119
21-11-2021,US,Wisconsin,Forest,1626,1593,0,33
21-11-2021,US,Wisconsin,Fond du Lac,19492,19324,0,168
21-11-2021,US,Wisconsin,Florence,693,679,0,14
21-11-2021,US,Wisconsin,Eau Claire,17802,17657,0,145
21-11-2021,US,Wisconsin,Dunn,7930,7882,0,48
21-11-2021,US,Wisconsin,Douglas,6982,6916,0,66
21-11-2021,US,Wisconsin,Door,4054,4013,0,41
21-11-2021,US,Wisconsin,Dodge,17338,17102,0,236
21-11-2021,US,Wisconsin,Dane,60863,60481,0,382
21-11-2021,US,Wisconsin,Crawford,2561,2538,0,23
21-11-2021,US,Wisconsin,Columbia,8561,8476,0,85
21-11-2021,US,Wisconsin,Clark,5265,5180,0,85
21-11-2021,US,Wisconsin,Chippewa,11857,11731,0,126
21-11-2021,US,Wisconsin,Calumet,9209,9141,0,68
21-11-2021,US,Wisconsin,Burnett,2546,2513,0,33
21-11-2021,US,Wisconsin,Buffalo,2205,2197,0,8
21-11-2021,US,Wisconsin,Brown,49786,49453,0,333
21-11-2021,US,Wisconsin,Bayfield,1878,1853,0,25
21-11-2021,US,Wisconsin,Barron,9222,9125,0,97
21-11-2021,US,Wisconsin,Ashland,2003,1984,0,19
21-11-2021,US,Wisconsin,Adams,2984,2949,0,35
21-11-2021,US,West Virginia,Wyoming,3854,3787,0,67
21-11-2021,US,West Virginia,Wood,13800,13541,0,259
21-11-2021,US,West Virginia,Wirt,895,880,0,15
21-11-2021,US,West Virginia,Wetzel,2729,2671,0,58
21-11-2021,US,West Virginia,Webster,1335,1311,0,24
21-11-2021,US,West Virginia,Wayne,5914,5826,0,88
21-11-2021,US,West Virginia,Upshur,4349,4282,0,67
21-11-2021,US,West Virginia,Unassigned,0,0,0,0
21-11-2021,US,West Virginia,Tyler,1418,1394,0,24
21-11-2021,US,West Virginia,Tucker,1226,1196,0,30
21-11-2021,US,West Virginia,Taylor,2532,2491,0,41
21-11-2021,US,West Virginia,Summers,1513,1481,0,32
21-11-2021,US,West Virginia,Roane,1738,1714,0,24
21-11-2021,US,West Virginia,Ritchie,1527,1506,0,21
